Problem,Kind,Instance,Solver,Status,Time,Objective,Score,Score Incomplete,Score Area
sdn-chain,MIN,d26n600-5,chuffed-free,SC,10135,12,21.230109127396418,17.5,9198.482360922659
sdn-chain,MIN,d26n600-5,cp_optimizer-free,SC,9072,12,21.474658290593332,17.5,8636.548846675712
sdn-chain,MIN,d26n600-5,cplex-free,SC,19462,12,19.692625451854482,17.5,19127.953867028496
sdn-chain,MIN,d26n600-5,crusher-free,S,1200000,16,9,9,358692.0491858887
sdn-chain,MIN,d26n600-5,gecode-fd,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d26n600-5,gecode___scheduling_portfolio__experimental_-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d26n600-5,gurobi_12-free,SC,19560,12,19.692625451854482,17.5,19198.628222523745
sdn-chain,MIN,d26n600-5,highs-free,SC,204585,12,14.942822887519066,17.5,193434.48337856174
sdn-chain,MIN,d26n600-5,huub-free,SC,9024,12,21.474658290593332,17.5,7592.5943012211665
sdn-chain,MIN,d26n600-5,huub__difference_logic_-free,SC,8934,12,21.74232138036468,17.5,7382.06275440977
sdn-chain,MIN,d26n600-5,jacop-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d26n600-5,nucs-fd,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d26n600-5,or-tools_cp-sat-free,SC,13081,12,20.606527029266086,17.5,12995.85854816825
sdn-chain,MIN,d26n600-5,or-tools_cp-sat-ls-free,S,1200000,12,10.5,17.5,308809.88331071916
sdn-chain,MIN,d26n600-5,picatsat-free,SC,21450,12,19.453783029344656,17.5,13641.532225237448
sdn-chain,MIN,d26n600-5,pumpkin-free,SC,9699,12,21.474658290593332,17.5,9551.452170963365
sdn-chain,MIN,d26n600-5,qiuqi-mixsolver-free,S,1200000,12,10.5,17.5,309558.75
sdn-chain,MIN,d26n600-5,sabori_csp-free,S,1200000,154,8,8,364682.4548846676
sdn-chain,MIN,d26n600-5,scip-free,SC,275230,12,14.474567689438341,17.5,250389.1299185889
sdn-chain,MIN,d26n600-5,sicstus_prolog-free,S,1200000,269,7,7,428938.95861601084
sdn-chain,MIN,d26n600-5,thornbill-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d26n600-5,yuck-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d28n600-6,atlantis-free,ERR, , ,0,0,1200000
sdn-chain,MIN,d28n600-6,cbc-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d28n600-6,choco-solver__cp_-free,SC,524767,21,13.730886029031003,17.5,178388.12849964105
sdn-chain,MIN,d28n600-6,choco-solver__cp_lcg_-free,SC,649182,21,13.454629511256115,17.5,630196.1055276379
sdn-chain,MIN,d28n600-6,chuffed-free,SC,20450,21,20.06716800263528,17.5,14149.732950466609
sdn-chain,MIN,d28n600-6,cp_optimizer-free,SC,25033,21,19.508345710649596,17.5,13434.097451543432
sdn-chain,MIN,d28n600-6,cplex-free,SC,20156,21,20.06716800263528,17.5,20156
sdn-chain,MIN,d28n600-6,crusher-free,ERR, , ,0,0,1200000
sdn-chain,MIN,d28n600-6,gecode-fd,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d28n600-6,gecode___scheduling_portfolio__experimental_-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d28n600-6,gurobi_12-free,SC,20767,21,20.06716800263528,17.5,20459.906496769563
sdn-chain,MIN,d28n600-6,highs-free,SC,64457,21,17.31134503427686,17.5,50688.728822684854
sdn-chain,MIN,d28n600-6,huub-free,SC,9286,21,21.99006087300032,17.5,8252.416188083273
sdn-chain,MIN,d28n600-6,huub__difference_logic_-free,SC,9308,21,21.99006087300032,17.5,8200.449928212489
sdn-chain,MIN,d28n600-6,jacop-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d28n600-6,nucs-fd,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d28n600-6,or-tools_cp-sat-free,SC,12525,21,21.326495384966766,17.5,12164.59350323044
sdn-chain,MIN,d28n600-6,or-tools_cp-sat-ls-free,S,1200000,21,10.5,17.5,308607.9366475233
sdn-chain,MIN,d28n600-6,picatsat-free,SC,17235,21,20.473980963930476,17.5,12134.897523330941
sdn-chain,MIN,d28n600-6,pumpkin-free,SC,18908,21,20.33120154695218,17.5,13361.7356424982
sdn-chain,MIN,d28n600-6,qiuqi-mixsolver-free,S,1200000,21,10.5,17.5,309099.807609476
sdn-chain,MIN,d28n600-6,sabori_csp-free,SC,421083,21,14.032206576898172,17.5,120636.97254127782
sdn-chain,MIN,d28n600-6,scip-free,SC,278706,21,14.649283488132339,17.5,270520.2692031587
sdn-chain,MIN,d28n600-6,sicstus_prolog-free,S,1200000,225,9,9,409366.517408471
sdn-chain,MIN,d28n600-6,thornbill-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d28n600-6,yuck-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,atlantis-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,cbc-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,choco-solver__cp_-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,choco-solver__cp_lcg_-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,chuffed-free,SC,12878,9,22.09477477589037,19,12183.27462121212
sdn-chain,MIN,d30n600-7,cp_optimizer-free,SC,32687,9,19.943659463311796,19,20879.984848484848
sdn-chain,MIN,d30n600-7,cplex-free,SC,33062,9,19.87531550874602,19,33059.75
sdn-chain,MIN,d30n600-7,crusher-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,gecode-fd,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,gecode___scheduling_portfolio__experimental_-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,gurobi_12-free,SC,51385,9,18.936096282071887,19,51238.59532828283
sdn-chain,MIN,d30n600-7,highs-free,SC,217147,9,16.481340557892715,19,157833.297979798
sdn-chain,MIN,d30n600-7,huub-free,SC,11847,9,22.270762731662693,19,10711.83080808081
sdn-chain,MIN,d30n600-7,huub__difference_logic_-free,SC,11630,9,22.270762731662693,19,10521.641414141413
sdn-chain,MIN,d30n600-7,jacop-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,nucs-fd,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,or-tools_cp-sat-free,SC,19709,9,21.10969988774551,19,19399.944444444445
sdn-chain,MIN,d30n600-7,or-tools_cp-sat-ls-free,S,1200000,9,13.5,19,313302.89267676766
sdn-chain,MIN,d30n600-7,picatsat-free,SC,38204,9,19.56458987990332,19,22885.703914141413
sdn-chain,MIN,d30n600-7,pumpkin-free,SC,17098,9,21.354808441335223,19,15725.210227272728
sdn-chain,MIN,d30n600-7,qiuqi-mixsolver-free,S,1200000,9,13.5,19,313531.5
sdn-chain,MIN,d30n600-7,sabori_csp-free,S,1200000,90,12,12,371401.79545454547
sdn-chain,MIN,d30n600-7,scip-free,SC,299156,9,16.098189739777766,19,148032.57323232322
sdn-chain,MIN,d30n600-7,sicstus_prolog-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,thornbill-free,UNK,1200000, ,0,0,1200000
sdn-chain,MIN,d30n600-7,yuck-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1403,atlantis-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1403,cbc-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1403,choco-solver__cp_-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1403,choco-solver__cp_lcg_-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1403,chuffed-free,S,1200000,523307,14,14,566599.9551427973
spot5,MIN,1403,cp_optimizer-free,S,1200000,467252,21,21,337732.32302068017
spot5,MIN,1403,cplex-free,S,1200000,603317,10,10,804049.6555540733
spot5,MIN,1403,crusher-free,S,1200000,483263,18,18,395254.43898551876
spot5,MIN,1403,gecode-fd,S,1200000,635392,5,5,900792.0554257801
spot5,MIN,1403,gecode___scheduling_portfolio__experimental_-free,S,1200000,635383,6,6,906686.7671705674
spot5,MIN,1403,gurobi_12-free,S,1200000,501272,17,17,498284.5093580232
spot5,MIN,1403,highs-free,S,1200000,587329,11,11,747138.9495711261
spot5,MIN,1403,huub-free,S,1200000,506266,15.5,15.5,467090.66149898677
spot5,MIN,1403,huub__difference_logic_-free,S,1200000,506266,15.5,15.5,467563.6739593209
spot5,MIN,1403,jacop-free,S,1200000,535278,12,12,572878.18294694
spot5,MIN,1403,nucs-fd,S,1200000,635371,8,8,902595.7209864383
spot5,MIN,1403,or-tools_cp-sat-free,S,1200000,459246,24.5,24.5,304697.98597999534
spot5,MIN,1403,or-tools_cp-sat-ls-free,S,1200000,459248,23,23,303498.0785682253
spot5,MIN,1403,picatsat-free,S,1200000,461346,22,22,342959.1609199644
spot5,MIN,1403,pumpkin-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1403,qiuqi-mixsolver-free,S,1200000,459246,24.5,24.5,304767.11645303393
spot5,MIN,1403,sabori_csp-free,S,1200000,482263,19,19,428408.9596202862
spot5,MIN,1403,scip-free,S,1200000,616330,9,9,897871.2433909138
spot5,MIN,1403,sicstus_prolog-free,S,1200000,635376,7,7,901066.4335174473
spot5,MIN,1403,thornbill-free,S,1200000,526245,13,13,530258.3950607122
spot5,MIN,1403,yuck-free,S,1200000,476294,20,20,378283.7160902934
spot5,MIN,1407,atlantis-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1407,cbc-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1407,choco-solver__cp_-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1407,choco-solver__cp_lcg_-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1407,chuffed-free,S,1200000,552716,12,12,691845.2899751557
spot5,MIN,1407,cp_optimizer-free,S,1200000,466582,21,21,339937.99744890723
spot5,MIN,1407,cplex-free,S,1200000,599760,10,10,816920.6438637641
spot5,MIN,1407,crusher-free,S,1200000,483617,19,19,411649.81458135985
spot5,MIN,1407,gecode-fd,S,1200000,635855,5,5,901116.5591672008
spot5,MIN,1407,gecode___scheduling_portfolio__experimental_-free,S,1200000,629806,8,8,892421.2222981672
spot5,MIN,1407,gurobi_12-free,S,1200000,515626,15,15,573401.0915514728
spot5,MIN,1407,highs-free,S,1200000,582767,11,11,739416.6409964435
spot5,MIN,1407,huub-free,S,1200000,510608,16.5,16.5,512354.76482157956
spot5,MIN,1407,huub__difference_logic_-free,S,1200000,510608,16.5,16.5,513777.28057482553
spot5,MIN,1407,jacop-free,S,1200000,538662,13,13,587916.9165116253
spot5,MIN,1407,nucs-fd,S,1200000,635829,7,7,902537.6197524632
spot5,MIN,1407,or-tools_cp-sat-free,S,1200000,459571,24.5,24.5,306026.5418101272
spot5,MIN,1407,or-tools_cp-sat-ls-free,S,1200000,459573,23,23,304952.81016835227
spot5,MIN,1407,picatsat-free,S,1200000,459753,22,22,333532.7508791982
spot5,MIN,1407,pumpkin-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1407,qiuqi-mixsolver-free,S,1200000,459571,24.5,24.5,307426.75941451074
spot5,MIN,1407,sabori_csp-free,S,1200000,485630,18,18,484359.8479299138
spot5,MIN,1407,scip-free,S,1200000,610786,9,9,993787.6033766882
spot5,MIN,1407,sicstus_prolog-free,S,1200000,635852,6,6,901595.838240299
spot5,MIN,1407,thornbill-free,S,1200000,526600,14,14,531599.2038945643
spot5,MIN,1407,yuck-free,S,1200000,472655,20,20,380247.1151310005
spot5,MIN,1504,atlantis-free,S,1200000,199382,10,10,744425.117818312
spot5,MIN,1504,cbc-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1504,choco-solver__cp_-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1504,choco-solver__cp_lcg_-free,UNK,1200000, ,0,0,1200000
spot5,MIN,1504,chuffed-free,S,1200000,174376,14,14,477249.984795625
spot5,MIN,1504,cp_optimizer-free,S,1200000,162290,20,20,311450.22248645953
spot5,MIN,1504,cplex-free,S,1200000,211410,8,8,582697.1583492279
spot5,MIN,1504,crusher-free,S,1200000,171306,17,17,352745.5168280258
spot5,MIN,1504,gecode-fd,S,1200000,285528,3,3,900328.1974375689
spot5,MIN,1504,gecode___scheduling_portfolio__experimental_-free,S,1200000,285496,6,6,904086.0591395253
spot5,MIN,1504,gurobi_12-free,S,1200000,161295,21,21,337713.831971237
spot5,MIN,1504,highs-free,S,1200000,200386,9,9,588629.2678259575
spot5,MIN,1504,huub-free,S,1200000,173333,15.5,15.5,400025.6598803287
spot5,MIN,1504,huub__difference_logic_-free,S,1200000,173333,15.5,15.5,402645.9795021608
spot5,MIN,1504,jacop-free,S,1200000,194344,12,12,512523.7566012378
spot5,MIN,1504,nucs-fd,S,1200000,285509,5,5,901599.443596739
spot5,MIN,1504,or-tools_cp-sat-free,S,1200000,161287,23.5,24,302149.4607748457
spot5,MIN,1504,or-tools_cp-sat-ls-free,S,1200000,161288,22,22,301847.0448365082
spot5,MIN,1504,picatsat-free,SC,81373,161287,25,24,22574.59162461672
spot5,MIN,1504,pumpkin-free,S,1200000,186339,13,13,496242.87865472364
spot5,MIN,1504,qiuqi-mixsolver-free,S,1200000,161287,23.5,24,303433.81532428757
spot5,MIN,1504,sabori_csp-free,S,1200000,167318,18,18,347335.6845590188
spot5,MIN,1504,scip-free,S,1200000,221438,7,7,652866.906224599
spot5,MIN,1504,sicstus_prolog-free,S,1200000,285520,4,4,900507.1156977073
spot5,MIN,1504,thornbill-free,S,1200000,197441,11,11,508834.0757341639
spot5,MIN,1504,yuck-free,S,1200000,165346,19,19,336901.61101386644
spot5,MIN,408,atlantis-free,S,1200000,6249,5,5,364978.00405580795
spot5,MIN,408,cbc-free,S,1200000,6236,9,9,704342.7869889683
spot5,MIN,408,choco-solver__cp_-free,S,1200000,6228,20.5,21.5,312459.4117456197
spot5,MIN,408,choco-solver__cp_lcg_-free,S,1200000,6228,20.5,21.5,305846.7743348475
spot5,MIN,408,chuffed-free,S,1200000,6244,7,7,312911.1333549643
spot5,MIN,408,cp_optimizer-free,S,1200000,6228,20.5,21.5,301214.83971447113
spot5,MIN,408,cplex-free,S,1200000,6238,8,8,333446.2488643738
spot5,MIN,408,crusher-free,S,1200000,6234,11,11,303903.31067488645
spot5,MIN,408,gecode-fd,S,1200000,9282,1,1,895291.0618105127
spot5,MIN,408,gecode___scheduling_portfolio__experimental_-free,S,1200000,9290,0,0,897484.5705710577
spot5,MIN,408,gurobi_12-free,S,1200000,6228,20.5,21.5,302280.61826735886
spot5,MIN,408,highs-free,S,1200000,6231,15.5,15.5,360047.8317650876
spot5,MIN,408,huub-free,S,1200000,6233,13.5,13.5,302638.17472420505
spot5,MIN,408,huub__difference_logic_-free,S,1200000,6233,13.5,13.5,302825.0632706035
spot5,MIN,408,jacop-free,S,1200000,6245,6,6,459563.25048669695
spot5,MIN,408,nucs-fd,S,1200000,8280,3,3,703116.5438027255
spot5,MIN,408,or-tools_cp-sat-free,SC,2451,6228,24.9,21.5,2268.072842310188
spot5,MIN,408,or-tools_cp-sat-ls-free,S,1200000,6228,20.5,21.5,301579.72290720313
spot5,MIN,408,picatsat-free,SC,18563,6228,24.1,21.5,5991.790558079169
spot5,MIN,408,pumpkin-free,S,1200000,6229,17,17,303739.83452303696
spot5,MIN,408,qiuqi-mixsolver-free,S,1200000,6228,20.5,21.5,302967
spot5,MIN,408,sabori_csp-free,S,1200000,6231,15.5,15.5,301913.95863075927
